-116.999137,32.647948,BVHS Gathering,751 Otay Lakes Road,Chula Vista,CA,91913,5-8:30PM,http://www.clubbluebvhs.org/home/Contacts.html,N/A,0
-117.223992,32.911371,New Orleans Food Truck,10590 W. Ocean Air Drive,San Diego,CA,92130,11:30-1:30PM,https://twitter.com/neworleanstruck,N/A,0
-116.953755,32.652121,Eastlake Gathering,871 Showroom Place,Chula Vista,CA,91914,5:30-8:30PM,https://www.facebook.com/EastlakeFoodTruckGathering,N/A,0
-117.241868,32.893122,Tabe BBQ,336 N. Torrey Pines Court,La Jolla,CA,92037,11:30-1:30PM,https://twitter.com/tabebbq,N/A,0
-117.211469,32.887234,Pierogi Truck,9785 Towne Centre Drive,San Diego,CA,92121,10:45-1:15PM,https://twitter.com/pierogitruck1,N/A,0
-117.16476,32.719084,Mangia Mangia,1300 Front Street,San Diego,CA,92101,11:30-1:30PM,https://twitter.com/Mangiatruck,N/A,0
-117.009671,32.783016,La Mesa Gathering,5500 Grossmont Center Drive,La Mesa,CA,91942,5-7:30PM,http://www.grossmontcenter.com/event/food-truck-thursdays-grossmont-center-2/,N/A,0
-117.144968,32.775698,Mission Valley Gathering,1750 Camino del Rio North,San Diego,CA,92108,5-9PM,http://sdfoodtrucks.com/mission-valley-mall-friday-gathering/, 7/10,0
-117.119235,32.771463,Super Q,3441 Adams Avenue,San Diego,CA,92116,10:45-1:15PM,http://www.superqfoodtruck.com/bbq/,N/A,0
